text,text_cleaned,length,true_label,true_name,lr_pred,lr_conf,bilstm_pred,bilstm_conf,phobert_pred,phobert_conf,prob_clean,prob_off,prob_hate,lr_correct,bilstm_correct,phobert_correct
Phò cũng có phò yêu nước chứ 😂,phò cũng có phò yêu nước chứ,7,0,CLEAN,1,0.7574,2,0.5092,2,0.9031,0.0194,0.0776,0.9031,False,False,False
Biết vậy bắn chết ông này trước cho ông hỏi tiên chi để khỏi có corona 👾,biết vậy bắn chết ông này trước cho ông hỏi tiên_chi để khỏi có corona,15,2,HATE,0,0.6904,0,0.7466,0,0.901,0.901,0.0047,0.0944,False,False,False
Trùm cuối cmn hú vía :)),trùm cuối cmn hú_vía,4,1,OFFENSIVE,1,0.9013,1,0.7579,0,0.9,0.9,0.096,0.004,True,True,False
Căn bản nhà nc k làm dc như thế. Các chú bộ đội hay 1 ban ngày có đi làm vì lệnh phát ra trên đồn xuống chứ ai bão gió lũ lụt chịu đi ăn tiền dân nhận tiền thuế phải vậy kêu ca gì,căn_bản nhà nc không làm được như_thế các chú bộ_đội hay 1 ban_ngày có đi làm vì lệnh phát ra trên đồn xuống chứ ai bão_gió lũ_lụt chịu đi ăn_tiền dân nhận tiền thuế phải vậy kêu_ca gì,38,0,CLEAN,0,0.6287,0,0.7176,2,0.8979,0.0917,0.0104,0.8979,True,True,False
Haizz. Nthe này thì dân khổ quá,haizz nthe này thì dân khổ quá,7,1,OFFENSIVE,1,0.547,0,0.4945,0,0.8971,0.8971,0.0939,0.009,True,False,False
Cđ châu md quá tr r🤣🤣,cđ châu_md quá tr rồi,5,2,HATE,0,0.4894,0,0.7495,1,0.8958,0.0833,0.8958,0.0208,False,False,False
Có biết vì sao CNXH xếp sau cùng trong các hình thái Kinh tế của thế giới không? VÌ NƯỚC NÀO ÁP DỤNG NÓ SẼ BỊ DIỆT VONG CMNR CÒN TỒN TẠI ĐÂU MÀ ÁP DỤNG HÌNH THÁI KINH TẾ KHÁC.,có biết vì sao cnxh xếp sau_cùng trong các hình_thái_kinh_tế của thế_giới không vì nước nào áp_dụng nó sẽ bị diệt_vong cmnr còn tồn_tại đâu mà áp_dụng hình_thái_kinh_tế khác,29,2,HATE,1,0.4808,2,0.8755,1,0.895,0.0392,0.895,0.0658,False,True,False
Tao gõ chớt mẹ mày chứ ở đó mà múa . Abe said :)),tao gõ chớt mẹ mày chứ ở đó mà múa abe said,12,2,HATE,2,0.4229,1,0.4646,1,0.8943,0.1007,0.8943,0.0049,True,False,False
Phan Hoài Nhân thế này chắc đéo bán dc hàng đâu,phan_hoài_nhân thế_này chắc đéo bán được hàng đâu,8,0,CLEAN,1,0.9471,1,0.8026,1,0.8938,0.0671,0.8938,0.0391,False,False,False
Cái mỏ của nó cho khẩu súng vào bấm nút cái bùm,cái mỏ của nó cho khẩu súng vào bấm nút cái bùm,12,2,HATE,1,0.8058,1,0.5813,0,0.8937,0.8937,0.0486,0.0577,False,False,False
"Mọi người quá lịch sự với tên khốn này rồi , cha đứa bé bị đánh nên ra tay cho nó thành tật đi đừng hi vọng nhiều ở luật pháp.",mọi người qua lịch_sư với tên khốn_này rồi cha đứa be bị đánh nên ra_tay cho nó thành tâ tao đi đừng hi_vọng nhiều ở luật pha p,28,2,HATE,2,0.743,2,0.5006,0,0.893,0.893,0.0085,0.0985,True,True,False
Già mất nết quá,già mất_nết quá,3,2,HATE,0,0.4356,2,0.3614,1,0.8929,0.0042,0.8929,0.1029,False,True,False
Trên bờ thì hít khí bẩn ăn hoá chất nhé,trên bờ thì hít_khí bẩn ăn hóa_chất nhé,8,0,CLEAN,0,0.7236,0,0.9851,1,0.8925,0.087,0.8925,0.0205,True,True,False
"Né rồi sao mà học , học ngu sao :))",né rồi sao mà học học ngu sao,8,0,CLEAN,0,0.6762,2,0.4859,1,0.8911,0.0944,0.8911,0.0145,True,False,False
Cai mieng hay la cai ong cong vay,cai_mieng hay la cai_ong cong vay,6,1,OFFENSIVE,2,0.4607,0,0.6136,0,0.8911,0.8911,0.0381,0.0708,False,False,False
ジェイ ホープ nói hay thì làm diêu tút bơ kiếm tiền. ở đây nghĩ ra cho hay lên chém gió rầm rầm ko ra tiền lấp đầy cái bụng kêu đâu ku.,nói hay thì làm diêu tút bơ kiếm tiền ở đây nghĩ ra cho_hay lên chém gió rầm_rầm không ra tiền lấp đầy cái bụng kêu đâu ku,28,0,CLEAN,2,0.5297,1,0.8371,1,0.8874,0.1036,0.8874,0.009,False,False,False
Thêm Bùi. Phương Gemi. Việt nam sài cái này lâu lắc lâu lơ rồi . Giờ bên Hàn nó ms sài kìa. @@,thêm bùi_phương gemi việt_nam sài cái này lâu_lắc lâu_lơ rồi giờ bên hàn nó mới sài kìa,17,0,CLEAN,0,0.8312,0,0.3501,2,0.8874,0.0861,0.0265,0.8874,True,True,False
Bao nhiêu tiền đem cho con đi định cư bên mẽo cả rồi,bao_nhiêu tiền đem cho con đi định_cư bên mẽo cả rồi,11,1,OFFENSIVE,0,0.5719,1,0.7784,0,0.8873,0.8873,0.0914,0.0213,False,True,False
hì . cộng sản mà lị,hì_cộng_sản mà lị,3,0,CLEAN,2,0.608,0,0.5429,2,0.8856,0.0994,0.015,0.8856,False,True,False
Con trai làm trưởng phòng kế toán nữa thì quả là một dân tộc Hạnh Fúck,con trai làm trưởng phòng kế_toán nữa thì quả là một dân_tộc hạnh fúck,14,1,OFFENSIVE,0,0.8753,0,0.4117,0,0.885,0.885,0.0743,0.0407,False,False,False
Chết đi ông ơii,chết đi ông ơii,4,1,OFFENSIVE,1,0.6957,0,0.4417,0,0.8843,0.8843,0.023,0.0928,True,False,False
"Chat la kiep truoc bi cam, 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏toi ngiep cho mu nay qua ko biet kiep sao thanh loai gi nua 🙏🙏🙏🙏",chat la_kiep truoc bi_cam toi ngiep cho mu nay qua không biet kiep sao thanh_loai gi_nua,16,2,HATE,0,0.7283,2,0.4372,0,0.884,0.884,0.0898,0.0262,False,True,False
"Thật. Cho chạy án nhưng lấy tiền chạy án tái thiết lập, xây dựng xã hội tốt hơn thì ok",thật cho chạy_án nhưng lấy tiền chạy_án tái_thiết_lập xây_dựng xã_hội tốt hơn thì đồng_ý,14,0,CLEAN,0,0.7358,1,0.7823,1,0.8839,0.1023,0.8839,0.0138,True,False,False
Cố gắng làm cán bộ.giết người ko sao nhé,cố_gắng làm cán_bộ giết người không sao nhé,8,2,HATE,2,0.5028,2,0.7515,1,0.8836,0.0166,0.8836,0.0998,True,True,False
9. Xác. Thứi từ trinh xương gồi,9 xác thứi từ trinh_xương gồi,6,0,CLEAN,0,0.7199,0,0.6583,2,0.8836,0.0639,0.0524,0.8836,True,True,False
Thanglon nào cũng từng như thế cacban ạ 😌😌😌,thanglon nào cũng từng như_thế cacban ạ,7,1,OFFENSIVE,0,0.8653,0,0.9778,2,0.8833,0.0091,0.1075,0.8833,False,False,False
Biết là Nhật cũng có người này người kia nhưng chú bao nhiêu tuổi rồi mà hành động ấu trĩ như thế 😖😖😖,biết là nhật cũng có người này người kia nhưng chú bao_nhiêu tuổi rồi mà hành_động ấu_trĩ như thế,19,2,HATE,0,0.8072,0,0.9169,0,0.8828,0.8828,0.0108,0.1064,False,False,False
Chưởi bk chó là nó sắp tới số nữa con này khg bc loại nào ln,chưởi bk chó là nó sắp tới số nữa con này không bc loại nào ln,16,0,CLEAN,1,0.7618,2,0.8578,2,0.8823,0.0125,0.1053,0.8823,False,False,False
Phạm Văn Lộc phát biểu hay nhưng mà là “yên nghỉ” nha dm😞,phạm_văn_lộc phát_biểu hay nhưng_mà là yên_nghỉ nha dm,8,1,OFFENSIVE,1,0.4276,1,0.6324,0,0.882,0.882,0.0882,0.0298,True,True,False
Tập Cận Bình qua Mĩ cũng bị dân TQ bên đó treo băng rôn biểu tình chửi như chó =)),tâ p câ n bi_nh qua mi cu ng bi_dân tq bên đo treo băng rôn biê u_ti nh chư i như cho,23,2,HATE,2,0.5938,1,0.6741,0,0.8807,0.8807,0.0565,0.0627,True,False,False
"Thôi nó dở dang thế rồi, giờ cố gắng vay mượn để làm hoàn thành cho dân đi lại đỡ khổ chứ biết làm thế nào. Sáng ra đi từ Hà Đông lên Ngã tư Sở mất tiếng thấy đến nhục!",thôi nó dở_dang thế rồi giờ cố_gắng vay_mượn để làm hoàn_thành cho dân đi_lại đỡ khổ chứ biết làm thế_nào sáng ra đi từ hà đông lên ngã tư sở mất tiếng thấy đến nhục,35,0,CLEAN,1,0.7121,1,0.4959,1,0.8788,0.111,0.8788,0.0102,False,False,False
"Chơi gì cũng ngu, chơi ngu là giỏi 😆",chơi gì cũng ngu chơi ngu là giỏi,8,0,CLEAN,1,0.6397,2,0.525,1,0.8787,0.1164,0.8787,0.0049,False,False,False
Đồn ý kiến vs bác thớt.Thằng đó tống tiền đích cmn thực r ấy chứ.Cho vào tù nhanh hộ cái :)),đồn ý_kiến vs bác thớt thằng đó tống_tiền đích_cmn thực rồi ấy chứ cho vào tù nhanh hộ cái,19,2,HATE,2,0.7976,2,0.9237,1,0.8775,0.033,0.8775,0.0895,True,True,False
Ức chế vl... Bán bó rau lời ko bao nhiêu..,ức_chế vãi bán_bó rau lời không bao_nhiêu,7,0,CLEAN,0,0.5625,1,0.5866,1,0.8764,0.1196,0.8764,0.004,True,False,False
Đẳng cấp đấy nhưng ý thức hơi kém,đẳng_cấp đấy nhưng ý_thức hơi kém,6,1,OFFENSIVE,1,0.5103,1,0.8395,0,0.8763,0.8763,0.1146,0.0091,True,True,False
"Thưa Đảng và Nhà Nước, nếu bỏ tù chung thân được bọn cố ý giấu bệnh và tránh cách ly thì cứ làm! Dân xin cảm ơn nhiều lắm ạ!",thưa đảng và nhà_nước nếu bỏ tù chung_thân được bọn cố_ý giấu bệnh và tránh cách_ly thì cứ làm dân xin cảm_ơn nhiều lắm ạ,25,0,CLEAN,2,0.7988,2,0.9233,2,0.8759,0.1142,0.0099,0.8759,False,False,False
M biết ASS là gì kh ?,mày biết ass là gì không,6,0,CLEAN,0,0.8758,0,0.5727,1,0.8754,0.1107,0.8754,0.014,True,True,False
"4,5 tr đảng viên đã lỡ leo lưng cọp",4 5 tr đảng_viên đã lỡ leo lưng cọp,9,0,CLEAN,2,0.514,1,0.5698,2,0.8751,0.116,0.0089,0.8751,False,False,False
Mới vào nghe bã chửi banh nhà lồng chợ luôn vãi thật,mới vào nghe bã chửi banh nhà_lồng chợ luôn vãi thật,11,0,CLEAN,0,0.4838,1,0.8427,1,0.8734,0.1174,0.8734,0.0092,True,False,False
bú cu không thầy,bú cu không thầy,4,2,HATE,2,0.6759,0,0.3708,1,0.8727,0.01,0.8727,0.1174,True,False,False
Nói gì thì nói người ta cũng giỏi đi =))) ông phân thích được như thế là ông giỏi đấy thế ông làm theo đi làm được thì giàu thì sướng ngồi phán xét người ta làm cái đ gì để người khác học mất đấy =)))),nói gì thì nói người ta cũng giỏi đi ông phân_thích được như_thế là ông giỏi đấy thế ông làm theo đi làm được thì giàu thì sướng ngồi phán_xét người ta làm cái đ gì để người khác học mất đấy,42,0,CLEAN,0,0.9498,2,0.6332,1,0.8717,0.0834,0.8717,0.0449,True,False,False
awww man khịa,aw_man khịa,2,0,CLEAN,0,0.6752,1,0.4659,1,0.871,0.1134,0.871,0.0156,True,False,False
Chắc cùng cha khác ông nội vs nhung rùi !!,chắc cùng cha khác ông nội_vs nhung rồi,8,0,CLEAN,0,0.9079,0,0.6012,2,0.867,0.1093,0.0238,0.867,True,True,False
là cò tè há mõm,là cò_tè há mõm,4,0,CLEAN,0,0.611,0,0.7004,1,0.867,0.0984,0.867,0.0346,True,True,False
hỏg hết cả tai r -))) :),hỏg hết cả tai rồi,5,0,CLEAN,1,0.389,1,0.4182,1,0.867,0.1251,0.867,0.0079,False,False,False
thằng chụp ảnh làm trong này chắc cbi bị điều tra :3,thằng chụp ảnh làm trong này chắc cbi bị điều_tra 3,11,0,CLEAN,0,0.8338,0,0.9465,2,0.8662,0.1194,0.0144,0.8662,True,True,False
Nguyễn Thị Thủy chó con chứ dúi đâu ra,nguyễn_thị_thủy chó con chứ dúi đâu ra,7,0,CLEAN,2,0.624,2,0.5051,1,0.8647,0.1123,0.8647,0.023,False,False,False
Trần Ngọc Dương dm het fan cung roi nha,trần ngọc_dương dm het fan cung_roi nha,7,0,CLEAN,0,0.3945,2,0.5602,2,0.8635,0.1001,0.0364,0.8635,True,False,False
Trấn thành đẹp trai đụ hariwon,trấn thành đẹp_trai đụ hariwon,5,2,HATE,1,0.8652,1,0.5785,0,0.8631,0.8631,0.1289,0.008,False,False,False
ngồn bồn tắm húp mì tôm thái. :)),ngồn bồn tắm húp mì tôm_thái,6,0,CLEAN,0,0.806,0,0.6499,1,0.862,0.1334,0.862,0.0047,True,True,False
"Phạm Văn Đồng Ngta về nước thì có gì sai hả bạn trong khi họ cũng có ý thức và thực hiện tự cách ly, VN còn đón công dân từ các nước đang bùng dịch về mà bạn nch kiểu hơi ích kỉ đấy :)) Nước mình vốn nhân ái nên b đừng suy nghĩ như vậy nha",phạm văn_đồng ngta về nước thì có gì sai hả bạn trong khi họ cũng có ý_thức và thực_hiện tự cách_ly vn còn đón công_dân từ các nước đang bùng_dịch về mà bạn nói_chung kiểu hơi_ích_kỉ đấy nước mình vốn nhân_ái nên b đừng suy_nghĩ như_vậy nha,47,0,CLEAN,2,0.6808,2,0.6625,2,0.8595,0.1316,0.0089,0.8595,False,False,False
Cái a nào hi sinh xe máy cũng đáng. Giờ thì quy định mới mỗi xe phải có 4 bình cứu hoả loại to. Vl mấy bố đầu tôm,cái anh nào hi_sinh xe_máy cũng đáng giờ thì quy_định mới mỗi xe phải có 4 bình cứu hỏa loại to_vãi mấy bố đầu tôm,25,2,HATE,0,0.936,0,0.9425,0,0.8593,0.8593,0.0984,0.0423,False,False,False
"Sao tụi bây toàn chửi nhau mà ko thấy làm gì hết,cao lông nó chưa hay nói cho vui",sao tụi bây_toàn chửi nhau mà không thấy làm gì hết cao_lông nó chưa hay nói cho vui,18,1,OFFENSIVE,2,0.5289,1,0.5116,0,0.8588,0.8588,0.0186,0.1227,False,True,False
Điên qf :,điên qf,2,0,CLEAN,1,0.9549,2,0.508,1,0.8584,0.046,0.8584,0.0956,False,False,False
Ông này chắc là bọn Tân thiên địa nằm vùng bên mình rồi....,ông này chắc là bọn tân_thiên_địa nằm vùng bên mình rồi,11,2,HATE,2,0.6246,2,0.4731,0,0.8579,0.8579,0.006,0.136,True,True,False
nghe mắc i* quá abeeee,nghe mắc i quá abee,5,1,OFFENSIVE,2,0.7432,0,0.4484,0,0.8574,0.8574,0.1142,0.0284,False,False,False
Này thì thượng đẳng với chúng tôi,này thì thượng_đẳng với chúng_tôi,5,0,CLEAN,2,0.5714,2,0.4156,2,0.8551,0.1128,0.0321,0.8551,False,False,False
Doi song nay chet mai.can that voi loi noi se tot hon.ji hay ngheo tu minh bt khoe lay ji c d c oi,doi song nay chet mai_can that voi loi noi se tot_hon gì hay ngheo tu_minh bình_thường khoe_lay gì c d c oi,22,0,CLEAN,0,0.5728,0,0.8061,1,0.8542,0.1323,0.8542,0.0135,True,True,False
Gan trời =)))),gan trời,2,0,CLEAN,0,0.6,1,0.4798,1,0.8506,0.1396,0.8506,0.0097,True,False,False
Trần Bắc Hà cũng chết trong tù đó!,trần bắc_hà cũng chết trong tù đó,7,1,OFFENSIVE,0,0.6508,1,0.519,0,0.8486,0.8486,0.0089,0.1424,False,True,False
Quốc sư phải khỏe để lãnh đạo 3/ chứ ko thì 3/ biết đi đâu về đâu 😭😭,quốc_sư phải khỏe để lãnh_đạo 3 chứ không thì 3 biết đi đâu về đâu,15,0,CLEAN,0,0.6118,2,0.7676,2,0.8481,0.1449,0.007,0.8481,True,False,False
lanh dao cua xhcs phat bieu hay that.dag mat wa nhi!,lanh dao cua xhcs phat bieu hay that đang mat quá nhi,12,0,CLEAN,0,0.5822,1,0.4704,2,0.848,0.0687,0.0833,0.848,True,False,False
Nhìn xấu vãi nhìn cái mặt vẫn còn dẫn og đi phẫu thuật rồi gì còn xấu còn như đàn og,nhìn xấu_vãi nhìn cái mặt vẫn còn dẫn og đi phẫu_thuật rồi gì còn xấu còn như đàn og,19,2,HATE,1,0.6313,2,0.68,1,0.8474,0.1295,0.8474,0.0231,False,True,False
Quen lối sống hùa bầy đàng. Mỗi người Viet chúng ta trước khi làm việc gì hãy dùng cái đầu để suy nghĩ.,quen lối sống hùa_bầy đàng mỗi người viet chúng_ta trước khi làm_việc gì hãy dùng cái đầu để suy_nghĩ,19,2,HATE,0,0.6674,0,0.7876,0,0.8471,0.8471,0.0944,0.0584,False,False,False
"Khuyên các em là em nào học lực trung bình ham chơi mà đỏ chép đc bài thì cũng vào mấy trường trung trung thôi , vào mấy trường khó đéo ra được trường đâu , như a chẳng hạn :((",khuyên các em là em nào học_lực trung_bình ham chơi mà đỏ_chép được bài thì cũng vào mấy trường trung_trung thôi vào mấy trường khó đéo ra được trường đâu như anh chẳng_hạn,33,0,CLEAN,0,0.6839,1,0.5583,1,0.8465,0.1249,0.8465,0.0286,True,False,False
Nk,nk,1,0,CLEAN,0,0.9938,0,0.5652,1,0.8453,0.1498,0.8453,0.0049,True,True,False
xạo thặc,xạo thặc,2,0,CLEAN,1,0.8739,1,0.4874,1,0.8453,0.0044,0.8453,0.1503,False,False,False
Phim dở vl,phim dở_vãi,2,2,HATE,0,0.8014,0,0.7244,0,0.8422,0.8422,0.148,0.0098,False,False,False
Bạy bạ à nghen Úc mới là nơi ung thư nhât thế giới. Nói có sách mách co chứng,bạy_bạ à nghen úc mới là nơi ung_thư nhât thế_giới nói có sách mách_co_chứng,14,0,CLEAN,1,0.5514,1,0.5894,1,0.8401,0.0469,0.8401,0.1131,False,False,False
Bài hát phải nói là như con cac.,bài hát phải nói là như con cac,8,2,HATE,2,0.3917,1,0.4883,1,0.8396,0.1293,0.8396,0.0311,True,False,False
? :D ?,d,1,0,CLEAN,0,0.9767,0,0.5187,1,0.8385,0.1514,0.8385,0.01,True,True,False
??:D??,d,1,0,CLEAN,0,0.9767,0,0.5187,1,0.8385,0.1514,0.8385,0.01,True,True,False
:D,d,1,0,CLEAN,0,0.9767,0,0.5187,1,0.8385,0.1514,0.8385,0.01,True,True,False
Cay vl nhỉ kk,cay vãi nhỉ kk,4,1,OFFENSIVE,1,0.7089,1,0.527,0,0.8381,0.8381,0.1581,0.0038,True,True,False
khi bạn muốn tích đức cho đời nhưng nghiệp quá nặng tại chúng rủa quá nên nghiệp:v,khi bạn muốn tích_đức cho đời nhưng nghiệp quá nặng tại chúng_rủa quá nên_nghiệp vậy,15,0,CLEAN,0,0.8367,2,0.5858,2,0.8356,0.1248,0.0396,0.8356,True,False,False
Ma nây giau nhieu ma che nguoi ngheo khâu nghiep qua chi oi,ma nây giau nhieu ma che nguoi ngheo khâu nghiep qua chi oi,13,0,CLEAN,0,0.6394,0,0.8881,1,0.8353,0.1036,0.8353,0.061,True,True,False
"Biết bao nhiêu vụ đi bắt người bị quay xong bảo bắt bớ dân lành ? Thì đm bây giờ CA nó chờ đủ hết mọi thủ tục cần thiết nó mới dám bắt chứ không thì đm ""cư dân mạng"" chửi sml ra à ?",biết_bao_nhiêu vụ đi bắt người bị quay xong bảo bắt_bớ dân_lành thì đm bây_giờ ca nó chờ đủ hết mọi thủ_tục cần_thiết nó mới dám bắt chứ không thì đm_cư_dân mạng chửi sml ra à,35,0,CLEAN,1,0.4952,2,0.7617,1,0.8353,0.0052,0.8353,0.1595,False,False,False
Máy khứa có tiền đi nước ngoài đem bệnh về phát tháy gơi cmn,máy khứa có tiền đi nước_ngoài đem bệnh về phát tháy gơi cmn,13,0,CLEAN,1,0.6283,1,0.833,2,0.8337,0.009,0.1574,0.8337,False,False,False
Nếu giết người chắc là tuyển vào quân đội làm sát thủ à,nếu giết người chắc là tuyển vào quân_đội làm sát_thủ à,11,0,CLEAN,0,0.6481,0,0.4744,1,0.8302,0.1375,0.8302,0.0323,True,True,False
"Hay học pha thuốc nổ, qua bển du lịch đánh sập đập nhề?!",hay học pha thuốc_nổ qua bển du_lịch đánh sập đập nhề,11,2,HATE,1,0.5393,0,0.7111,0,0.8268,0.8268,0.1351,0.0381,False,False,False
Nghiệp Quật,nghiệp quật,2,1,OFFENSIVE,1,0.6486,1,0.5591,0,0.8251,0.8251,0.1668,0.0081,True,True,False
Bớt bớt dô diên dùm cái nha 😒,bớt bớt dô diên dùm cái nha,7,1,OFFENSIVE,0,0.5312,2,0.5737,0,0.8249,0.8249,0.1616,0.0135,False,False,False
"trung quốc sản sinh ra 1 thế hệ bác sỹ thật sự có tâm đức, dù truyền thông phương tây có bôi nhọ tnao thì cũng k thể phủ nhận",trung_quốc_sản sinh ra 1 thế_hệ bác_sỹ thật_sự có tâm_đức dù truyền_thông phương_tây có bôi nhọ_tnao thì cũng không_thể phủ_nhận,19,0,CLEAN,2,0.9226,2,0.7388,2,0.8248,0.1644,0.0108,0.8248,False,False,False
Con linh loc nay chat kiep sau no moi noi chuyen dang hoang lai.,con linh_loc nay chat kiep sau no moi noi chuyen dang hoang_lai,12,0,CLEAN,0,0.8859,2,0.8244,2,0.8205,0.1689,0.0106,0.8205,True,False,False
Đức Tiến anh t phản dame :)),đức tiến anh tao phản_dame,5,0,CLEAN,0,0.7222,0,0.8285,2,0.8173,0.1671,0.0156,0.8173,True,True,False
"Dân không có giàu nhé, chỉ nó nước mạnh thôi.",dân không có giàu nhé chỉ nó nước mạnh thôi,10,2,HATE,2,0.6629,2,0.4452,0,0.8152,0.8152,0.0568,0.128,True,True,False
"Phải,VN vô số tham nhũng,lại vụ nữa đây,sắp đại hội gì đó",phải vn vô_số tham_nhũng lại vụ nữa đây sắp đại_hội gì đó,12,1,OFFENSIVE,0,0.4681,1,0.3913,2,0.8132,0.0058,0.1811,0.8132,False,True,False
QĐ ít lien quan lắm,qđ ít lien_quan lắm,4,0,CLEAN,0,0.8783,0,0.7159,2,0.8126,0.1152,0.0722,0.8126,True,True,False
Theo trung cộng đi rồi đến lúc ko còn lợi dụng đc bà sẽ thấy cảnh. Hãy nhớ câu đừng nghe những gì cs nói mà..😂😂😂,theo trung_cộng đi rồi đến lúc không còn lợi_dụng được bà sẽ thấy cảnh hãy nhớ câu đừng nghe những gì có nói mà,24,2,HATE,2,0.505,0,0.6342,0,0.8117,0.8117,0.0161,0.1722,True,False,False
bút thì chả cần bỏ mẹ ra :)),bút thì chả cần bỏ mẹ ra,7,1,OFFENSIVE,0,0.7515,1,0.6172,0,0.8081,0.8081,0.1873,0.0045,False,True,False
Đừng bao h so sánh abe với sela bởi vì abe tuổi lol mà so đc,đừng bao_giờ so_sánh abe với sela bởi_vì abe tuổi lol mà so được,13,2,HATE,1,0.4077,1,0.4297,1,0.8079,0.1585,0.8079,0.0336,False,False,False
Đừng bao h so sánh abe với sela bởi vì abe tuổi lol mà so đc,đừng bao_giờ so_sánh abe với sela bởi_vì abe tuổi lol mà so được,13,2,HATE,1,0.4077,1,0.4297,1,0.8079,0.1585,0.8079,0.0336,False,False,False
Đợi cl thêm câu địt chị m độ said :v,đợi cl thêm câu địt chị mày độ said vậy,10,1,OFFENSIVE,1,0.9871,1,0.7621,2,0.8054,0.0077,0.187,0.8054,True,True,False
